,AL30,SNSBO,LK01Q,AE38,GD30,BMACTAA,GD35,Cash_MEP,Cash_ARS,Cash_CCL,ECOG,BIOX,FIPL,ERIC,PAAS,DGCU2,TECO2,CVH,ALGIIIA,TSLA,BPAT,YPFD,EDN,LAR,SH,UBT,SPY,VIST,KO,GBAN,METR,COIN,CEPU,AAPL,AUSO,BULMAAA,XLP,SAMI,SHY,HMY,GOOGL,PSQ,ASML,LLY,ARKK,BULL-IA,PAMP,SUPV,GGAL,ARGT,META,TRAN,VALE,TLT,CRES,SAN,ALUA,INTC,ADBE,MIRG,MELI,BBD,RIGAHOR,UNH,MSFT,VARIAS,BYMA,TXAR
2025-01-31,249.6193545664113,0.0,,0.0,-0.5073012587595802,0.0,0.0,43.63,497.9708649327093,13.05,0.0,,251.6660198657735,0.0,0.0,131.89093571079937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.99999523162842,0.0,48.74454689025879,0.0,0.0,0.0,160.17921619723754,0.0,0.0,0.0,0.0,170.2965259552181,0.0,0.0,0.0,0.0,223.73449325561523,0.0,0.0,0.0,0.0,628.6999893188477,0.0,160.219808443075,0.0,0.0,0.0,6.864259033203056,0.0,102.59171724319458,250.26914978027344,0.0,0.0,0.0,310.8800048828125,0.0,182.05362795759254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,249.6193545664113,0.0,,0.0,-0.5073012587595802,0.0,0.0,43.63,497.9708649327093,13.05,0.0,,251.6660198657735,0.0,0.0,131.89093571079937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.99999523162842,0.0,48.74454689025879,0.0,0.0,0.0,160.17921619723754,0.0,0.0,0.0,0.0,170.2965259552181,0.0,0.0,0.0,0.0,223.73449325561523,0.0,0.0,0.0,0.0,628.6999893188477,0.0,160.219808443075,0.0,0.0,0.0,6.864259033203056,0.0,102.59171724319458,250.26914978027344,0.0,0.0,0.0,310.8800048828125,0.0,182.05362795759254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,249.6193545664113,0.0,,0.0,-0.5073012587595802,0.0,0.0,43.63,497.9708649327093,13.05,0.0,,251.6660198657735,0.0,0.0,131.89093571079937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.99999523162842,0.0,48.74454689025879,0.0,0.0,0.0,160.17921619723754,0.0,0.0,0.0,0.0,170.2965259552181,0.0,0.0,0.0,0.0,223.73449325561523,0.0,0.0,0.0,0.0,628.6999893188477,0.0,160.219808443075,0.0,0.0,0.0,6.864259033203056,0.0,102.59171724319458,250.26914978027344,0.0,0.0,0.0,310.8800048828125,0.0,182.05362795759254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,251.2487069425184,0.0,,0.0,-0.5099561674067011,0.0,0.0,43.63,500.83302811940536,13.05,0.0,,249.69206923774732,0.0,0.0,126.73889193184093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.50000143051147,0.0,49.40676498413086,0.0,0.0,0.0,165.50350473093422,0.0,0.0,0.0,0.0,170.00850173366666,0.0,0.0,0.0,0.0,234.25615310668945,0.0,0.0,0.0,0.0,617.7999877929688,0.0,155.05991514307598,0.0,0.0,0.0,6.9467285156249305,0.0,103.36472988128662,252.3069076538086,0.0,0.0,0.0,310.0799865722656,0.0,184.11162487592347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,248.78248865526578,0.0,,0.0,-0.5044263225160727,0.0,0.0,43.63,495.0222076537411,13.05,0.0,,243.78994930145777,0.0,0.0,127.54013154414925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.99999618530273,0.0,49.86742973327637,0.0,0.0,0.0,161.4070209028713,0.0,0.0,0.0,0.0,167.28473151861715,0.0,0.0,0.0,0.0,235.24877548217773,0.0,0.0,0.0,0.0,631.1999893188477,0.0,155.8903373807473,0.0,0.0,0.0,7.013759155273367,0.0,104.13776636123657,253.07958984375,0.0,0.0,0.0,308.6400146484375,0.0,180.30906139118605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,246.30534091997077,0.0,,0.0,-0.5011345202311898,0.0,0.0,43.63,490.72567444361744,13.05,0.0,,248.7491816407981,0.0,0.0,121.28575113993423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.99999523162842,0.0,51.47976493835449,0.0,0.0,0.0,161.4443439054986,0.0,0.0,0.0,0.0,162.60550296878517,0.0,0.0,0.0,0.0,236.04286193847656,0.0,0.0,0.0,0.0,638.1000137329102,0.0,149.88255330901382,0.0,0.0,0.0,7.020532836913992,0.0,103.47516536712646,257.2580108642578,0.0,0.0,0.0,314.3999938964844,0.0,176.76169807966053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,253.50245167520575,0.0,,0.0,-0.5135263465292627,0.0,0.0,43.63,503.05258320812163,13.71,0.0,,257.6698317541089,0.0,0.0,123.34303142985758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.99999809265137,0.0,51.45098304748535,0.0,0.0,0.0,163.65680372671304,0.0,0.0,0.0,0.0,165.4176697680699,0.0,0.0,0.0,0.0,241.00591659545898,0.0,0.0,0.0,0.0,627.2000122070312,0.0,154.7927655945054,0.0,0.0,0.0,7.091447753906179,0.0,106.12553358078003,257.1435012817383,0.0,0.0,0.0,310.0799865722656,0.0,179.50844525266274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,251.0555995224242,0.0,,0.0,-0.5083801246241051,0.0,0.0,43.63,498.90229828497866,13.71,0.0,,246.83657853505053,0.0,0.0,115.7839563123462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,50.875144958496094,0.0,0.0,0.0,152.43661146478166,0.0,0.0,0.0,0.0,160.51949278966475,0.0,0.0,0.0,0.0,238.2265853881836,0.0,0.0,0.0,0.0,627.599983215332,0.0,147.26906296032922,0.0,0.0,0.0,7.116646728515554,0.0,104.57948446273804,255.48358154296875,0.0,0.0,0.0,305.6000061035156,0.0,177.0197482778571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-08,251.0555995224242,0.0,,0.0,-0.5083801246241051,0.0,0.0,43.63,498.90229828497866,13.71,0.0,,246.83657853505053,0.0,0.0,115.7839563123462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,50.875144958496094,0.0,0.0,0.0,152.43661146478166,0.0,0.0,0.0,0.0,160.51949278966475,0.0,0.0,0.0,0.0,238.2265853881836,0.0,0.0,0.0,0.0,627.599983215332,0.0,147.26906296032922,0.0,0.0,0.0,7.116646728515554,0.0,104.57948446273804,255.48358154296875,0.0,0.0,0.0,305.6000061035156,0.0,177.0197482778571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,251.0555995224242,0.0,,0.0,-0.5083801246241051,0.0,0.0,43.63,368.5012428216766,13.71,0.0,,246.83657853505053,0.0,0.0,115.7839563123462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,50.875144958496094,0.0,0.0,0.0,152.43661146478166,0.0,0.0,0.0,0.0,160.51949278966475,0.0,0.0,0.0,0.0,238.2265853881836,0.0,0.0,0.0,0.0,627.599983215332,0.0,147.26906296032922,0.0,0.0,0.0,7.116646728515554,0.0,104.57948446273804,255.48358154296875,0.0,0.0,0.0,305.6000061035156,0.0,177.0197482778571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,63.11135886145123,0.0,,0.0,-0.5061342909310185,0.0,0.0,43.63,234.14571585447447,13.71,0.0,,247.58404003810116,0.0,0.0,114.34155585295811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.99999904632568,0.0,50.299306869506836,0.0,0.0,0.0,220.88621088386697,0.0,0.0,0.0,0.0,358.72007439553516,0.0,0.0,0.0,0.0,245.17488479614258,0.0,0.0,0.0,0.0,627.2000122070312,0.0,239.28053024675674,0.0,0.0,0.0,7.145332031249929,0.0,105.57339191436768,254.71087646484375,0.0,0.0,0.0,316.32000732421875,0.0,176.64751771661327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,0.0,0.0,,0.0,-0.5024883108180024,0.0,0.0,124.59,92.82682909146521,13.71,0.0,,235.64096063157524,0.0,0.0,108.00839738596582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.50000524520874,0.0,49.83863067626953,0.0,0.0,0.0,207.41241270812145,0.0,0.0,0.0,0.0,350.22022015982606,0.0,0.0,0.0,0.0,240.21183013916016,0.0,0.0,0.0,0.0,613.4999847412109,0.0,261.1918829437164,0.0,0.0,0.0,7.169236450195241,0.0,105.68381547927856,253.07958984375,0.0,0.0,0.0,335.5199890136719,0.0,274.745710643781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,0.0,0.0,,0.0,-0.5068051671823971,0.0,0.0,124.59,92.66515114120776,13.71,0.0,,236.36509350792016,0.0,0.0,112.39447394252679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.49999952316284,0.0,48.658172607421875,0.0,0.0,0.0,218.0062504523719,0.0,0.0,0.0,0.0,363.26688593350576,0.0,0.0,0.0,0.0,235.8443260192871,0.0,0.0,0.0,0.0,626.8000030517578,0.0,265.7373957945044,0.0,0.0,0.0,7.224812011718678,0.0,105.57339191436768,249.64533233642578,0.0,0.0,0.0,359.67999267578125,0.0,272.63141379981914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,0.0,0.0,,0.0,-0.5101597487880715,0.0,0.0,124.59,92.32089368534562,13.71,0.0,,241.51544752013197,0.0,0.0,118.1617010767047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.99999523162842,0.0,49.896223068237305,0.0,0.0,0.0,230.29360367581913,0.0,0.0,0.0,0.0,362.4615608648471,0.0,0.0,0.0,0.0,237.0354461669922,0.0,0.0,0.0,0.0,647.7999877929688,0.0,274.35803177728985,0.0,0.0,0.0,7.256485595703052,0.0,105.68381547927856,253.79509735107422,0.0,0.0,0.0,386.0799865722656,0.0,271.8901560189331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,0.0,0.0,,0.0,-0.5063997566594917,0.0,0.0,124.59,322.8834790467444,13.71,0.0,,243.97313692773446,0.0,0.0,119.93655061805727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.4999966621399,0.0,50.875144958496094,0.0,0.0,0.0,241.71959588531993,0.0,0.0,0.0,0.0,386.99760711031905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.1999664306641,0.0,278.4819480473697,0.0,0.0,0.0,7.337260742187427,0.0,107.78203010559082,255.1402130126953,0.0,0.0,0.0,377.6000061035156,0.0,275.41823052522057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,0.0,0.0,,0.0,-0.5063997566594917,0.0,0.0,124.59,322.8834790467444,13.71,0.0,,243.97313692773446,0.0,0.0,119.93655061805727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.4999966621399,0.0,50.875144958496094,0.0,0.0,0.0,241.71959588531993,0.0,0.0,0.0,0.0,386.99760711031905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.1999664306641,0.0,278.4819480473697,0.0,0.0,0.0,7.337260742187427,0.0,107.78203010559082,255.1402130126953,0.0,0.0,0.0,377.6000061035156,0.0,275.41823052522057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,0.0,0.0,,0.0,-0.5063997566594917,0.0,0.0,124.59,322.8834790467444,13.71,0.0,,243.97313692773446,0.0,0.0,119.93655061805727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.4999966621399,0.0,50.875144958496094,0.0,0.0,0.0,241.71959588531993,0.0,0.0,0.0,0.0,386.99760711031905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.1999664306641,0.0,278.4819480473697,0.0,0.0,0.0,7.337260742187427,0.0,107.78203010559082,255.1402130126953,0.0,0.0,0.0,377.6000061035156,0.0,275.41823052522057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,62.14757278122476,0.0,,0.0,-0.5063997566594917,0.0,0.0,124.59,27.21098752856886,13.71,0.0,,243.97313692773446,0.0,0.0,119.93655061805727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.4999966621399,0.0,50.875144958496094,0.0,0.0,0.0,241.71959588531993,0.0,0.0,0.0,0.0,386.99760711031905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.1999664306641,0.0,393.15098547863954,0.0,0.0,0.0,7.337260742187427,0.0,107.78203010559082,255.1402130126953,0.0,0.0,0.0,377.6000061035156,0.0,381.34831918876694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,0.0,0.0,,0.0,-0.5026259397370947,0.0,0.0,205.0,26.848193320304244,13.71,0.0,,241.82794064117678,0.0,0.0,120.88922358662545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.00000524520874,0.0,49.23401069641113,0.0,0.0,0.0,231.0103809636764,0.0,0.0,0.0,0.0,375.97168379582445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.8000335693359,0.0,387.9092462600454,0.0,0.0,0.0,7.1350726318358655,0.0,108.33419561386108,252.1351547241211,0.0,0.0,0.0,438.239990234375,0.0,370.3675674067737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,0.0,0.0,,0.0,-0.4962338381269287,0.0,0.0,205.0,26.804086667676046,13.71,0.0,,240.6934688710814,0.0,0.0,122.60129543555644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.49999761581421,0.0,49.37796592712402,0.0,0.0,0.0,235.96955226080883,0.0,0.0,0.0,0.0,381.7430361319295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0999908447266,0.0,389.72929211795315,0.0,0.0,0.0,7.009575805663992,0.0,107.56115913391113,252.44995880126953,0.0,0.0,0.0,411.5199890136719,0.0,368.65534795979517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,151.59510077145484,0.0,,0.0,-0.5118064910057728,0.0,0.0,9.96,27.59248894612826,13.71,0.0,,248.91142312443466,0.0,0.0,127.84649327055537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.49999570846558,0.0,49.83863067626953,0.0,0.0,0.0,244.55895449062848,0.0,0.0,0.0,0.0,401.74067597437966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.7999954223633,0.0,399.1689285471117,0.0,0.0,0.0,6.920632934570243,0.0,112.08889484405518,253.39441680908203,0.0,0.0,0.0,417.44000244140625,0.0,380.6350352054158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,0.0,0.0,,0.0,-0.502930718395301,0.0,0.0,205.36,27.113978685030318,13.71,0.0,,246.8319368002558,0.0,0.0,123.69661265473437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.00000190734863,0.0,50.961524963378906,0.0,0.0,0.0,230.59706677236807,0.0,0.0,0.0,0.0,377.5393487849499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0000076293945,0.0,388.2693708781466,0.0,0.0,0.0,6.808184814453057,0.0,111.64716482162476,256.4566955566406,0.0,0.0,0.0,397.9200134277344,0.0,365.1018834439717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,0.0,0.0,,0.0,-0.502930718395301,0.0,0.0,205.36,27.113978685030318,13.71,0.0,,246.8319368002558,0.0,0.0,123.69661265473437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.00000190734863,0.0,50.961524963378906,0.0,0.0,0.0,230.59706677236807,0.0,0.0,0.0,0.0,377.5393487849499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0000076293945,0.0,388.2693708781466,0.0,0.0,0.0,6.808184814453057,0.0,111.64716482162476,256.4566955566406,0.0,0.0,0.0,397.9200134277344,0.0,365.1018834439717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,0.0,0.0,,0.0,-0.502930718395301,0.0,0.0,205.36,27.113978685030318,13.71,0.0,,246.8319368002558,0.0,0.0,123.69661265473437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.00000190734863,0.0,50.961524963378906,0.0,0.0,0.0,230.59706677236807,0.0,0.0,0.0,0.0,377.5393487849499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0000076293945,0.0,388.2693708781466,0.0,0.0,0.0,6.808184814453057,0.0,111.64716482162476,256.4566955566406,0.0,0.0,0.0,397.9200134277344,0.0,365.1018834439717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,0.0,0.0,,0.0,-0.5029100666345105,0.0,0.0,0.36,2.252107500780419,12.66,0.0,,243.7157858262762,0.0,0.0,123.11879925549921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.50000429153442,0.0,188.4424533843994,0.0,0.0,0.0,231.19700332160815,0.0,0.0,0.0,0.0,371.9197980141104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.8000183105469,0.0,385.9763488505708,0.0,0.0,0.0,6.654600830078058,0.0,110.10111570358276,257.20081329345703,0.0,0.0,0.0,242.70000457763672,0.0,369.5448449151674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,0.0,0.0,,0.0,-0.5044428321432064,0.0,0.0,0.36,2.258684767107068,12.66,0.0,,236.21777578677836,0.0,0.0,121.86637221433918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.99999570846558,0.0,194.67107582092285,0.0,0.0,0.0,223.76479030145117,0.0,0.0,0.0,0.0,357.3742337205973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,375.65965396317574,0.0,0.0,0.0,6.548725585937434,0.0,109.21765565872192,261.6367492675781,0.0,0.0,0.0,229.89999771118164,0.0,369.8790958012536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-26,0.0,0.0,,0.0,-0.5068448164349479,0.0,0.0,0.36,411.5055214142031,129.6,0.0,,238.9442665888444,0.0,0.0,119.95266316232093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.99999666213989,0.0,197.31031799316406,0.0,0.0,0.0,219.1491754462098,0.0,0.0,0.0,0.0,356.5021824915762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.2999954223633,0.0,371.52462767419075,0.0,0.0,0.0,6.710078124999932,0.0,0.0,263.1821823120117,0.0,0.0,0.0,117.60000228881836,0.0,369.34699407298643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-27,0.0,0.0,,0.0,-0.49691381749596886,0.0,0.0,206.03,546.1402321262476,129.6,0.0,,224.60796172958268,0.0,0.0,113.52587566847798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.50000095367432,0.0,195.19893264770508,0.0,0.0,0.0,199.99039059325494,0.0,0.0,0.0,0.0,336.1346108506833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.95000076293945,0.0,354.4632751229698,0.0,0.0,0.0,6.556095581054621,0.0,0.0,261.3219451904297,0.0,0.0,0.0,115.45000076293945,0.0,352.83221130388836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-28,0.0,0.0,,0.0,-0.5055281333554952,0.0,0.0,61.53,554.1281890502322,139.85,0.0,,220.04762201647293,0.0,0.0,114.84248430375278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.00000238418579,0.0,323.90795516967773,0.0,0.0,0.0,203.4566075433751,0.0,0.0,0.0,0.0,338.3527951436089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1999969482422,0.0,373.09715651463097,0.0,0.0,0.0,6.655297851562433,0.0,0.0,264.5272979736328,0.0,0.0,0.0,118.64999771118164,0.0,355.75537909112836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,0.0,0.0,,0.0,-0.5055281333554952,0.0,0.0,61.53,554.1281890502322,139.85,0.0,,220.04762201647293,0.0,0.0,114.84248430375278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.00000238418579,0.0,323.90795516967773,0.0,0.0,0.0,203.4566075433751,0.0,0.0,0.0,0.0,338.3527951436089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1999969482422,0.0,373.09715651463097,0.0,0.0,0.0,6.655297851562433,0.0,0.0,264.5272979736328,0.0,0.0,0.0,118.64999771118164,0.0,355.75537909112836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-02,0.0,0.0,,0.0,-0.5055281333554952,0.0,0.0,61.53,554.1281890502322,139.85,0.0,,220.04762201647293,0.0,0.0,114.84248430375278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.00000238418579,0.0,323.90795516967773,0.0,0.0,0.0,203.4566075433751,0.0,0.0,0.0,0.0,338.3527951436089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1999969482422,0.0,373.09715651463097,0.0,0.0,0.0,6.655297851562433,0.0,0.0,264.5272979736328,0.0,0.0,0.0,118.64999771118164,0.0,355.75537909112836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-03,0.0,0.0,,0.0,-0.5055281333554952,0.0,0.0,61.53,554.1281890502322,139.85,0.0,,220.04762201647293,0.0,0.0,114.84248430375278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.49999761581421,0.0,329.9542465209961,0.0,0.0,0.0,203.4566075433751,0.0,0.0,0.0,0.0,338.3527951436089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.45000076293945,0.0,373.09715651463097,0.0,0.0,0.0,6.524323120117122,0.0,0.0,265.7617721557617,0.0,0.0,0.0,113.69999885559082,0.0,355.75537909112836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-04,0.0,0.0,,0.0,-0.5055281333554952,0.0,0.0,61.53,554.1281890502322,139.85,0.0,,220.04762201647293,0.0,0.0,114.84248430375278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.49999570846558,0.0,321.1439666748047,0.0,0.0,0.0,203.4566075433751,0.0,0.0,0.0,0.0,338.3527951436089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.84999084472656,0.0,373.09715651463097,0.0,0.0,0.0,6.374424438476498,0.0,0.0,262.4889221191406,0.0,0.0,0.0,106.64999961853027,0.0,355.75537909112836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-05,0.0,0.0,,57.34138078700624,-0.5152305105532712,0.0,0.0,0.89,216.57973527901567,28.48,0.0,,304.33966769874763,0.0,0.0,118.4474962084528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.49999618530273,0.0,419.89988708496094,0.0,0.0,0.0,208.77174694612978,0.0,0.0,0.0,0.0,336.2076957300302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.50000381469727,0.0,372.61078928884126,0.0,226.55457998771635,0.0,6.538465576171809,0.0,0.0,260.3931884765625,0.0,0.0,0.0,104.04999732971191,0.0,348.31406081635157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06,0.0,0.0,,56.90364614926531,-0.5085907700273743,0.0,0.0,0.89,214.1821744172449,132.21,0.0,,282.5867017508249,0.0,0.0,116.46691207836541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.49999809265137,0.0,417.5965118408203,0.0,0.0,0.0,205.4072475880574,0.0,0.0,0.0,0.0,334.06160281324287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.6999969482422,0.0,373.33444726588823,0.0,220.61410522460938,0.0,6.254206542968687,0.0,0.0,259.5318832397461,0.0,0.0,0.0,0.0,0.0,340.10260568650364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07,0.0,0.0,,58.37601469919502,-0.5161322585115887,0.0,0.0,0.89,102.11908384563084,132.21,0.0,,286.23142493356715,0.0,0.0,117.60790818937208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,413.68084716796875,0.0,0.0,0.0,204.39498405170664,0.0,0.0,0.0,0.0,340.2676378649509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.25000381469727,0.0,382.73936044315957,0.0,335.6386425833613,0.0,6.231597900390563,0.0,0.0,258.69934844970703,0.0,0.0,0.0,0.0,0.0,350.85736463122845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08,0.0,0.0,,58.37601469919502,-0.5161322585115887,0.0,0.0,0.89,102.11908384563084,132.21,0.0,,286.23142493356715,0.0,0.0,117.60790818937208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,413.68084716796875,0.0,0.0,0.0,204.39498405170664,0.0,0.0,0.0,0.0,340.2676378649509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.25000381469727,0.0,382.73936044315957,0.0,335.6386425833613,0.0,6.231597900390563,0.0,0.0,258.69934844970703,0.0,0.0,0.0,0.0,0.0,350.85736463122845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09,0.0,0.0,,58.37601469919502,-0.5161322585115887,0.0,0.0,0.89,102.11908384563084,132.21,0.0,,286.23142493356715,0.0,0.0,117.60790818937208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,413.68084716796875,0.0,0.0,0.0,204.39498405170664,0.0,0.0,0.0,0.0,340.2676378649509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.25000381469727,0.0,382.73936044315957,0.0,335.6386425833613,0.0,6.231597900390563,0.0,0.0,258.69934844970703,0.0,0.0,0.0,0.0,0.0,350.85736463122845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10,0.0,0.0,,57.41715799745836,-0.5128140446381358,0.0,0.0,2.31,27.008654808336818,0.21,0.0,,267.1019915227075,0.0,0.0,111.30348559858334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5000057220459,0.0,424.0458984375,0.0,0.0,0.0,193.90874729159322,0.0,0.0,0.0,0.0,313.04353406461325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.3000030517578,0.0,361.9437448203089,0.0,315.13808560114103,0.0,5.956002807617128,0.0,0.0,261.3980026245117,0.0,0.0,0.0,0.0,0.0,337.03790309014636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-11,0.0,0.0,,57.185986946344,-0.5094428303027986,0.0,0.0,2.31,26.86434728018927,0.21,0.0,,272.5824091902058,0.0,0.0,113.07870117960643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.50000476837158,0.0,416.6752166748047,0.0,0.0,0.0,195.53667903269832,0.0,0.0,0.0,0.0,302.8693435446731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.94999313354492,0.0,366.3860722718556,0.0,316.76870515364556,0.0,6.032894897460877,0.0,0.0,259.5318832397461,0.0,0.0,0.0,0.0,0.0,338.9089561389778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
